source_row,date,home_team_raw,away_team_raw,home_goals_raw,away_goals_raw,round_raw,group,home_team,away_team,home_goals,away_goals,has_score_annotation,season_start,round,phase,result,home_win,goal_difference,source,home_elo_pre,away_elo_pre,elo_diff_pre,elo_expected_home_score,home_alltime_Rank,home_alltime_Matches,home_alltime_win_rate,home_alltime_points_per_match,home_alltime_Goals_per_match,home_alltime_Goals_conceded_per_match,home_alltime_goal_difference_per_match,home_alltime_alltime_elo_proxy,away_alltime_Rank,away_alltime_Matches,away_alltime_win_rate,away_alltime_points_per_match,away_alltime_Goals_per_match,away_alltime_Goals_conceded_per_match,away_alltime_goal_difference_per_match,away_alltime_alltime_elo_proxy,alltime_elo_proxy_diff,alltime_win_rate_diff,alltime_ppm_diff,alltime_goals_per_match_diff,alltime_conceded_per_match_diff
1386,2017-11-21,APOEL Nicosia,Real Madrid,0,6,round : 5,H,APOEL Nikosia,Real Madrid,0,6,False,2017,5,Group,A,0,-6,detailed_2005_2021,1458.744,1709.01,-250.266,0.191,103,40,0.125,0.65,0.675,2.05,-1.375,1386.1,1,486,0.5987654320987654,1.97119341563786,2.213991769547325,1.117283950617284,1.0967078189300412,1630.0,-243.9000000000001,-0.4737654320987654,-1.3211934156378602,-1.538991769547325,0.9327160493827158
1387,2017-11-21,Borussia Dortmund,Tottenham,1,2,round : 5,H,Borussia Dortmund,Tottenham Hotspur,1,2,False,2017,5,Group,A,0,-1,detailed_2005_2021,1542.315,1536.422,5.893,0.508,14,176,0.4715909090909091,1.6193181818181819,1.6875,1.2613636363636365,0.42613636363636365,1546.4,46,61,0.4426229508196721,1.540983606557377,1.819672131147541,1.4426229508196722,0.3770491803278688,1525.8,20.600000000000136,0.028967958271236993,0.0783345752608049,-0.132172131147541,-0.18125931445603571
1372,2017-11-22,CSKA Moscow,SL Benfica,2,0,round : 5,A,CSKA Moskva,SL Benfica,2,0,False,2017,5,Group,H,1,2,detailed_2005_2021,1450.983,1491.97,-40.987,0.441,47,86,0.26744186046511625,1.0348837209302326,1.1395348837209305,1.6395348837209305,-0.5,1433.7,9,266,0.43609022556390975,1.537593984962406,1.6466165413533835,1.218045112781955,0.42857142857142855,1532.9,-99.20000000000005,-0.1686483650987935,-0.5027102640321734,-0.507081657632453,0.42148977093897555
1373,2017-11-22,FC Basel,Manchester United,1,0,round : 5,A,FC Basel,Manchester United,1,0,False,2017,5,Group,H,1,1,detailed_2005_2021,1480.983,1663.76,-182.778,0.259,41,82,0.35365853658536583,1.2439024390243902,1.3780487804878048,1.8170731707317076,-0.43902439024390244,1469.3,4,289,0.5294117647058824,1.8269896193771626,1.813148788927336,1.038062283737024,0.7750865051903114,1599.3,-130.0,-0.17575322812051652,-0.5830871803527724,-0.43510000843953134,0.7790108869946837
1374,2017-11-22,Paris Saint-Germain,Celtic,7,1,round : 5,B,Paris Saint-Germain,Celtic FC,7,1,False,2017,5,Group,H,1,6,detailed_2005_2021,1662.481,1441.356,221.125,0.781,16,151,0.5231788079470199,1.7615894039735098,1.9470198675496688,1.185430463576159,0.7615894039735099,1574.3,20,156,0.391025641025641,1.3525641025641026,1.3846153846153846,1.4230769230769231,-0.038461538461538464,1488.2,86.09999999999991,0.13215316692137885,0.4090253014094072,0.5624044829342842,-0.23764645950076413
1375,2017-11-22,RSC Anderlecht,Bayern München,1,2,round : 5,B,RSC Anderlecht,Bayern Munich,1,2,False,2017,5,Group,A,0,-1,detailed_2005_2021,1394.873,1690.332,-295.459,0.154,22,163,0.32515337423312884,1.1901840490797546,1.3312883435582823,1.7239263803680982,-0.39263803680981596,1458.0,2,388,0.595360824742268,1.9871134020618557,2.105670103092784,1.0051546391752575,1.1005154639175259,1636.0,-178.0,-0.2702074505091392,-0.7969293529821011,-0.7743817595345017,0.7187717411928407
1376,2017-11-22,Qarabağ Ağdam FK,Chelsea,0,4,round : 5,C,Qarabağ FK,Chelsea FC,0,4,False,2017,5,Group,A,0,-4,detailed_2005_2021,1491.777,1603.215,-111.438,0.345,278,6,0.0,0.3333333333333333,0.3333333333333333,2.333333333333333,-2.0,1446.1,10,197,0.5126903553299492,1.8020304568527918,1.7106598984771573,0.934010152284264,0.7766497461928934,1593.5,-147.4000000000001,-0.5126903553299492,-1.4686971235194586,-1.377326565143824,1.399323181049069
1377,2017-11-22,Atlético Madrid,Roma,2,0,round : 5,C,Atlético Madrid,AS Roma,2,0,False,2017,5,Group,H,1,2,detailed_2005_2021,1635.336,1536.75,98.586,0.638,15,166,0.4759036144578313,1.6927710843373494,1.4578313253012047,0.9879518072289156,0.46987951807228917,1568.1,28,109,0.3761467889908257,1.3669724770642202,1.3669724770642202,1.4587155963302751,-0.09174311926605505,1497.3,70.79999999999995,0.0997568254670056,0.32579860727312915,0.09085884823698454,-0.4707637891013595
1378,2017-11-22,Juventus,Barcelona,0,0,round : 5,D,Juventus,FC Barcelona,0,0,False,2017,5,Group,D,0,0,detailed_2005_2021,1660.034,1713.282,-53.248,0.424,5,297,0.5084175084175084,1.754208754208754,1.589225589225589,1.0134680134680134,0.5757575757575758,1581.5,3,341,0.5747800586510264,1.9501466275659824,1.9794721407624636,1.0439882697947214,0.9354838709677419,1628.8,-47.299999999999955,-0.066362550233518,-0.19593787335722834,-0.3902465515368745,-0.030520256326707962
1379,2017-11-22,Sporting CP,Olympiacos,3,1,round : 5,D,Sporting CP,Olympiakos Piraeus,3,1,False,2017,5,Group,H,1,2,detailed_2005_2021,1478.882,1476.567,2.315,0.503,44,92,0.30434782608695654,1.076086956521739,1.358695652173913,1.7934782608695652,-0.43478260869565216,1434.1,25,156,0.30128205128205127,1.0833333333333333,1.1282051282051282,1.698717948717949,-0.5705128205128205,1432.0,2.099999999999909,0.0030657748049052747,-0.007246376811594235,0.2304905239687849,0.09476031215161629
1388,2018-02-13,FC Basel,Manchester City,0,4,round : 18,,FC Basel,Manchester City,0,4,False,2017,18,Knockout,A,0,-4,detailed_2005_2021,1495.806,1588.364,-92.558,0.37,41,82,0.35365853658536583,1.2439024390243902,1.3780487804878048,1.8170731707317076,-0.43902439024390244,1469.3,17,127,0.5669291338582677,1.905511811023622,2.118110236220472,1.1496062992125984,0.968503937007874,1604.7,-135.4000000000001,-0.21327059727290187,-0.6616093719992318,-0.740061455732667,0.6674668715191092
1389,2018-02-13,Juventus,Tottenham,2,2,round : 18,,Juventus,Tottenham Hotspur,2,2,False,2017,18,Knockout,D,0,0,detailed_2005_2021,1661.555,1546.592,114.963,0.66,5,297,0.5084175084175084,1.754208754208754,1.589225589225589,1.0134680134680134,0.5757575757575758,1581.5,46,61,0.4426229508196721,1.540983606557377,1.819672131147541,1.4426229508196722,0.3770491803278688,1525.8,55.700000000000045,0.06579455759783631,0.21322514765137712,-0.2304465419219519,-0.42915493735165877
1390,2018-02-14,FC Porto,Liverpool,0,5,round : 18,,FC Porto,Liverpool FC,0,5,False,2017,18,Knockout,A,0,-5,detailed_2005_2021,1556.616,1575.798,-19.182,0.472,8,265,0.4528301886792453,1.5773584905660378,1.4792452830188678,1.1547169811320754,0.32452830188679244,1540.4,7,230,0.5565217391304348,1.8782608695652174,1.891304347826087,0.9608695652173912,0.9304347826086956,1606.0,-65.59999999999991,-0.1036915504511895,-0.3009023789991796,-0.4120590648072191,0.19384741591468424
1391,2018-02-14,Real Madrid,Paris Saint-Germain,3,1,round : 18,,Real Madrid,Paris Saint-Germain,3,1,False,2017,18,Knockout,H,1,2,detailed_2005_2021,1712.839,1666.857,45.982,0.566,1,486,0.5987654320987654,1.97119341563786,2.213991769547325,1.117283950617284,1.0967078189300412,1630.0,16,151,0.5231788079470199,1.7615894039735098,1.9470198675496688,1.185430463576159,0.7615894039735099,1574.3,55.700000000000045,0.07558662415174555,0.20960401166435028,0.2669719019976562,-0.06814651295887497
1392,2018-02-20,Bayern München,Beşiktaş,5,0,round : 18,,Bayern Munich,Beşiktaş,5,0,False,2017,18,Knockout,H,1,5,detailed_2005_2021,1693.419,1529.166,164.254,0.72,2,388,0.595360824742268,1.9871134020618557,2.105670103092784,1.0051546391752575,1.1005154639175259,1636.0,65,70,0.24285714285714285,0.9142857142857143,0.9,2.0,-1.1,1409.2,226.79999999999995,0.35250368188512515,1.0728276877761416,1.205670103092784,-0.9948453608247425
1393,2018-02-20,Chelsea,Barcelona,1,1,round : 18,,Chelsea FC,FC Barcelona,1,1,False,2017,18,Knockout,D,0,0,detailed_2005_2021,1610.113,1711.761,-101.647,0.358,10,197,0.5126903553299492,1.8020304568527918,1.7106598984771573,0.934010152284264,0.7766497461928934,1593.5,3,341,0.5747800586510264,1.9501466275659824,1.9794721407624636,1.0439882697947214,0.9354838709677419,1628.8,-35.299999999999955,-0.062089703321077216,-0.1481161707131906,-0.2688122422853063,-0.10997811751045738
1394,2018-02-21,Sevilla,Manchester United,0,0,round : 18,,Sevilla FC,Manchester United,0,0,False,2017,18,Knockout,D,0,0,detailed_2005_2021,1526.395,1648.937,-122.542,0.331,42,72,0.375,1.4027777777777777,1.4583333333333333,1.4861111111111112,-0.027777777777777776,1507.6,4,289,0.5294117647058824,1.8269896193771626,1.813148788927336,1.038062283737024,0.7750865051903114,1599.3,-91.70000000000005,-0.15441176470588236,-0.42421184159938496,-0.35481545559400285,0.44804882737408724
1395,2018-02-21,Shakhtar Donetsk,Roma,2,1,round : 18,,Shakhtar Donetsk,AS Roma,2,1,False,2017,18,Knockout,H,1,1,detailed_2005_2021,1513.256,1529.514,-16.258,0.477,31,118,0.3305084745762712,1.2118644067796611,1.3644067796610169,1.7627118644067796,-0.3983050847457627,1464.6,28,109,0.3761467889908257,1.3669724770642202,1.3669724770642202,1.4587155963302751,-0.09174311926605505,1497.3,-32.700000000000045,-0.045638314414554515,-0.15510807028455909,-0.0025656974032033375,0.3039962680765045
1396,2018-03-06,Liverpool,FC Porto,0,0,round : 18,,Liverpool FC,FC Porto,0,0,False,2017,18,Knockout,D,0,0,detailed_2005_2021,1585.247,1547.167,38.079,0.555,7,230,0.5565217391304348,1.8782608695652174,1.891304347826087,0.9608695652173912,0.9304347826086956,1606.0,8,265,0.4528301886792453,1.5773584905660378,1.4792452830188678,1.1547169811320754,0.32452830188679244,1540.4,65.59999999999991,0.1036915504511895,0.3009023789991796,0.4120590648072191,-0.19384741591468424
1397,2018-03-06,Paris Saint-Germain,Real Madrid,1,2,round : 18,,Paris Saint-Germain,Real Madrid,1,2,False,2017,18,Knockout,A,0,-1,detailed_2005_2021,1658.172,1721.523,-63.351,0.41,16,151,0.5231788079470199,1.7615894039735098,1.9470198675496688,1.185430463576159,0.7615894039735099,1574.3,1,486,0.5987654320987654,1.97119341563786,2.213991769547325,1.117283950617284,1.0967078189300412,1630.0,-55.700000000000045,-0.07558662415174555,-0.20960401166435028,-0.2669719019976562,0.06814651295887497
1398,2018-03-07,Manchester City,FC Basel,1,2,round : 18,,Manchester City,FC Basel,1,2,False,2017,18,Knockout,A,0,-1,detailed_2005_2021,1595.761,1488.409,107.352,0.65,17,127,0.5669291338582677,1.905511811023622,2.118110236220472,1.1496062992125984,0.968503937007874,1604.7,41,82,0.35365853658536583,1.2439024390243902,1.3780487804878048,1.8170731707317076,-0.43902439024390244,1469.3,135.4000000000001,0.21327059727290187,0.6616093719992318,0.740061455732667,-0.6674668715191092
1399,2018-03-07,Tottenham,Juventus,1,2,round : 18,,Tottenham Hotspur,Juventus,1,2,False,2017,18,Knockout,A,0,-1,detailed_2005_2021,1549.785,1658.361,-108.577,0.349,46,61,0.4426229508196721,1.540983606557377,1.819672131147541,1.4426229508196722,0.3770491803278688,1525.8,5,297,0.5084175084175084,1.754208754208754,1.589225589225589,1.0134680134680134,0.5757575757575758,1581.5,-55.700000000000045,-0.06579455759783631,-0.21322514765137712,0.2304465419219519,0.42915493735165877
1400,2018-03-13,Manchester United,Sevilla,1,2,round : 18,,Manchester United,Sevilla FC,1,2,False,2017,18,Knockout,A,0,-1,detailed_2005_2021,1645.549,1529.782,115.766,0.661,4,289,0.5294117647058824,1.8269896193771626,1.813148788927336,1.038062283737024,0.7750865051903114,1599.3,42,72,0.375,1.4027777777777777,1.4583333333333333,1.4861111111111112,-0.027777777777777776,1507.6,91.70000000000005,0.15441176470588236,0.42421184159938496,0.35481545559400285,-0.44804882737408724
1401,2018-03-13,Roma,Shakhtar Donetsk,1,0,round : 18,,AS Roma,Shakhtar Donetsk,1,0,False,2017,18,Knockout,H,1,1,detailed_2005_2021,1519.046,1523.724,-4.677,0.493,28,109,0.3761467889908257,1.3669724770642202,1.3669724770642202,1.4587155963302751,-0.09174311926605505,1497.3,31,118,0.3305084745762712,1.2118644067796611,1.3644067796610169,1.7627118644067796,-0.3983050847457627,1464.6,32.700000000000045,0.045638314414554515,0.15510807028455909,0.0025656974032033375,-0.3039962680765045
1402,2018-03-14,Beşiktaş,Bayern München,1,3,round : 18,,Beşiktaş,Bayern Munich,1,3,False,2017,18,Knockout,A,0,-2,detailed_2005_2021,1523.57,1699.015,-175.445,0.267,65,70,0.24285714285714285,0.9142857142857143,0.9,2.0,-1.1,1409.2,2,388,0.595360824742268,1.9871134020618557,2.105670103092784,1.0051546391752575,1.1005154639175259,1636.0,-226.79999999999995,-0.35250368188512515,-1.0728276877761416,-1.205670103092784,0.9948453608247425
1403,2018-03-14,Barcelona,Chelsea,3,0,round : 18,,FC Barcelona,Chelsea FC,3,0,False,2017,18,Knockout,H,1,3,detailed_2005_2021,1708.916,1612.958,95.957,0.635,3,341,0.5747800586510264,1.9501466275659824,1.9794721407624636,1.0439882697947214,0.9354838709677419,1628.8,10,197,0.5126903553299492,1.8020304568527918,1.7106598984771573,0.934010152284264,0.7766497461928934,1593.5,35.299999999999955,0.062089703321077216,0.1481161707131906,0.2688122422853063,0.10997811751045738
1404,2018-04-03,Juventus,Real Madrid,0,3,round : quarterfinals,,Juventus,Real Madrid,0,3,False,2017,quarterfinals,Knockout,A,0,-3,detailed_2005_2021,1665.334,1729.719,-64.385,0.408,5,297,0.5084175084175084,1.754208754208754,1.589225589225589,1.0134680134680134,0.5757575757575758,1581.5,1,486,0.5987654320987654,1.97119341563786,2.213991769547325,1.117283950617284,1.0967078189300412,1630.0,-48.5,-0.09034792368125699,-0.216984661429106,-0.6247661803217359,-0.10381593714927062
1405,2018-04-03,Sevilla,Bayern München,1,2,round : quarterfinals,,Sevilla FC,Bayern Munich,1,2,False,2017,quarterfinals,Knockout,A,0,-1,detailed_2005_2021,1542.996,1704.355,-161.359,0.283,42,72,0.375,1.4027777777777777,1.4583333333333333,1.4861111111111112,-0.027777777777777776,1507.6,2,388,0.595360824742268,1.9871134020618557,2.105670103092784,1.0051546391752575,1.1005154639175259,1636.0,-128.4000000000001,-0.22036082474226804,-0.584335624284078,-0.6473367697594508,0.48095647193585367
1406,2018-04-04,Barcelona,Roma,4,1,round : quarterfinals,,FC Barcelona,AS Roma,4,1,False,2017,quarterfinals,Knockout,H,1,3,detailed_2005_2021,1716.222,1529.181,187.041,0.746,3,341,0.5747800586510264,1.9501466275659824,1.9794721407624636,1.0439882697947214,0.9354838709677419,1628.8,28,109,0.3761467889908257,1.3669724770642202,1.3669724770642202,1.4587155963302751,-0.09174311926605505,1497.3,131.5,0.19863326966020073,0.5831741505017622,0.6124996636982434,-0.4147273265355538
1407,2018-04-04,Liverpool,Manchester City,3,0,round : quarterfinals,,Liverpool FC,Manchester City,3,0,False,2017,quarterfinals,Knockout,H,1,3,detailed_2005_2021,1584.155,1582.766,1.389,0.502,7,230,0.5565217391304348,1.8782608695652174,1.891304347826087,0.9608695652173912,0.9304347826086956,1606.0,17,127,0.5669291338582677,1.905511811023622,2.118110236220472,1.1496062992125984,0.968503937007874,1604.7,1.2999999999999545,-0.01040739472783292,-0.027250941458404565,-0.22680588839438487,-0.18873673399520718
1408,2018-04-10,Manchester City,Liverpool,1,2,round : quarterfinals,,Manchester City,Liverpool FC,1,2,False,2017,quarterfinals,Knockout,A,0,-1,detailed_2005_2021,1572.806,1594.115,-21.309,0.469,17,127,0.5669291338582677,1.905511811023622,2.118110236220472,1.1496062992125984,0.968503937007874,1604.7,7,230,0.5565217391304348,1.8782608695652174,1.891304347826087,0.9608695652173912,0.9304347826086956,1606.0,-1.2999999999999545,0.01040739472783292,0.027250941458404565,0.22680588839438487,0.18873673399520718
1409,2018-04-10,Roma,Barcelona,3,0,round : quarterfinals,,AS Roma,FC Barcelona,3,0,False,2017,quarterfinals,Knockout,H,1,3,detailed_2005_2021,1524.098,1721.305,-197.206,0.243,28,109,0.3761467889908257,1.3669724770642202,1.3669724770642202,1.4587155963302751,-0.09174311926605505,1497.3,3,341,0.5747800586510264,1.9501466275659824,1.9794721407624636,1.0439882697947214,0.9354838709677419,1628.8,-131.5,-0.19863326966020073,-0.5831741505017622,-0.6124996636982434,0.4147273265355538
1410,2018-04-11,Bayern München,Sevilla,0,0,round : quarterfinals,,Bayern Munich,Sevilla FC,0,0,False,2017,quarterfinals,Knockout,D,0,0,detailed_2005_2021,1710.018,1537.333,172.685,0.73,2,388,0.595360824742268,1.9871134020618557,2.105670103092784,1.0051546391752575,1.1005154639175259,1636.0,42,72,0.375,1.4027777777777777,1.4583333333333333,1.4861111111111112,-0.027777777777777776,1507.6,128.4000000000001,0.22036082474226804,0.584335624284078,0.6473367697594508,-0.48095647193585367
1411,2018-04-11,Real Madrid,Juventus,1,3,round : quarterfinals,,Real Madrid,Juventus,1,3,False,2017,quarterfinals,Knockout,A,0,-2,detailed_2005_2021,1737.887,1657.167,80.721,0.614,1,486,0.5987654320987654,1.97119341563786,2.213991769547325,1.117283950617284,1.0967078189300412,1630.0,5,297,0.5084175084175084,1.754208754208754,1.589225589225589,1.0134680134680134,0.5757575757575758,1581.5,48.5,0.09034792368125699,0.216984661429106,0.6247661803217359,0.10381593714927062
1412,2018-04-24,Liverpool,Roma,5,2,round : semifinals,,Liverpool FC,AS Roma,5,2,False,2017,semifinals,Knockout,H,1,3,detailed_2005_2021,1603.502,1539.234,64.268,0.591,7,230,0.5565217391304348,1.8782608695652174,1.891304347826087,0.9608695652173912,0.9304347826086956,1606.0,28,109,0.3761467889908257,1.3669724770642202,1.3669724770642202,1.4587155963302751,-0.09174311926605505,1497.3,108.70000000000005,0.18037495013960908,0.5112883925009972,0.5243318707618667,-0.49784603111288395
1413,2018-04-25,Bayern München,Real Madrid,1,2,round : semifinals,,Bayern Munich,Real Madrid,1,2,False,2017,semifinals,Knockout,A,0,-1,detailed_2005_2021,1705.42,1725.605,-20.185,0.471,2,388,0.595360824742268,1.9871134020618557,2.105670103092784,1.0051546391752575,1.1005154639175259,1636.0,1,486,0.5987654320987654,1.97119341563786,2.213991769547325,1.117283950617284,1.0967078189300412,1630.0,6.0,-0.003404607356497391,0.015919986423995613,-0.108321666454541,-0.11212931144202654
1414,2018-05-01,Real Madrid,Bayern München,2,2,round : semifinals,,Real Madrid,Bayern Munich,2,2,False,2017,semifinals,Knockout,D,0,0,detailed_2005_2021,1735.025,1696.001,39.024,0.556,1,486,0.5987654320987654,1.97119341563786,2.213991769547325,1.117283950617284,1.0967078189300412,1630.0,2,388,0.595360824742268,1.9871134020618557,2.105670103092784,1.0051546391752575,1.1005154639175259,1636.0,-6.0,0.003404607356497391,-0.015919986423995613,0.108321666454541,0.11212931144202654
1415,2018-05-02,Roma,Liverpool,4,2,round : semifinals,,AS Roma,Liverpool FC,4,2,False,2017,semifinals,Knockout,H,1,2,detailed_2005_2021,1531.063,1611.673,-80.61,0.386,28,109,0.3761467889908257,1.3669724770642202,1.3669724770642202,1.4587155963302751,-0.09174311926605505,1497.3,7,230,0.5565217391304348,1.8782608695652174,1.891304347826087,0.9608695652173912,0.9304347826086956,1606.0,-108.70000000000005,-0.18037495013960908,-0.5112883925009972,-0.5243318707618667,0.49784603111288395
1416,2018-05-26,Real Madrid,Liverpool,3,1,round : final,,Real Madrid,Liverpool FC,3,1,False,2017,final,Knockout,H,1,2,detailed_2005_2021,1733.906,1599.394,134.512,0.684,1,486,0.5987654320987654,1.97119341563786,2.213991769547325,1.117283950617284,1.0967078189300412,1630.0,7,230,0.5565217391304348,1.8782608695652174,1.891304347826087,0.9608695652173912,0.9304347826086956,1606.0,24.0,0.04224369296833064,0.09293254607264267,0.3226874217212381,0.15641438539989283
1417,2018-09-18,AS Monaco,Atlético Madrid,1,2,round : 1,A,AS Monaco,Atlético Madrid,1,2,False,2018,1,Group,A,0,-1,detailed_2005_2021,1511.286,1642.572,-131.287,0.32,33,98,0.35714285714285715,1.2857142857142858,1.489795918367347,1.4183673469387754,0.07142857142857142,1479.4,15,166,0.4759036144578313,1.6927710843373494,1.4578313253012047,0.9879518072289156,0.46987951807228917,1568.1,-88.69999999999982,-0.11876075731497415,-0.40705679862306354,0.0319645930661423,0.4304155397098598
1418,2018-09-18,Club Brugge,Borussia Dortmund,0,1,round : 1,A,Club Brugge KV,Borussia Dortmund,0,1,False,2018,1,Group,A,0,-1,detailed_2005_2021,1448.738,1532.146,-83.407,0.382,38,97,0.31958762886597936,1.1855670103092784,1.1855670103092784,1.4845360824742269,-0.29896907216494845,1461.2,14,176,0.4715909090909091,1.6193181818181819,1.6875,1.2613636363636365,0.42613636363636365,1546.4,-85.20000000000005,-0.15200328022492976,-0.4337511715089035,-0.5019329896907216,0.2231724461105904
1419,2018-09-18,Barcelona,PSV Eindhoven,4,0,round : 1,B,FC Barcelona,PSV Eindhoven,4,0,False,2018,1,Group,H,1,4,detailed_2005_2021,1706.169,1467.927,238.242,0.798,3,341,0.5747800586510264,1.9501466275659824,1.9794721407624636,1.0439882697947214,0.9354838709677419,1628.8,19,171,0.3391812865497076,1.2690058479532165,1.2456140350877194,1.3099415204678362,-0.06432748538011696,1478.1,150.70000000000005,0.23559877210131885,0.681140779612766,0.7338581056747442,-0.2659532506731148
1420,2018-09-18,Inter,Tottenham,2,1,round : 1,B,Inter Milan,Tottenham Hotspur,2,1,False,2018,1,Group,H,1,1,detailed_2005_2021,1577.893,1542.812,35.081,0.55,12,203,0.47783251231527096,1.6945812807881773,1.4088669950738917,1.0295566502463054,0.3793103448275862,1569.5,46,61,0.4426229508196721,1.540983606557377,1.819672131147541,1.4426229508196722,0.3770491803278688,1525.8,43.700000000000045,0.03520956149559884,0.15359767423080029,-0.4108051360736493,-0.4130663005733668
1421,2018-09-18,FK Crvena zvezda,Napoli,0,0,round : 1,C,Crvena Zvezda,SSC Napoli,0,0,False,2018,1,Group,D,0,0,detailed_2005_2021,1500.0,1513.11,-13.11,0.481,27,104,0.46153846153846156,1.5288461538461537,1.9615384615384612,1.6057692307692308,0.3557692307692308,1519.6,39,66,0.45454545454545453,1.621212121212121,1.7121212121212122,1.2575757575757576,0.45454545454545453,1544.7,-25.100000000000136,0.006993006993007034,-0.09236596736596736,0.24941724941724908,0.34819347319347327
1422,2018-09-18,Liverpool,Paris Saint-Germain,3,2,round : 1,C,Liverpool FC,Paris Saint-Germain,3,2,False,2018,1,Group,H,1,1,detailed_2005_2021,1593.083,1649.976,-56.893,0.419,7,230,0.5565217391304348,1.8782608695652174,1.891304347826087,0.9608695652173912,0.9304347826086956,1606.0,16,151,0.5231788079470199,1.7615894039735098,1.9470198675496688,1.185430463576159,0.7615894039735099,1574.3,31.700000000000045,0.033342931183414914,0.1166714655917076,-0.05571551972358191,-0.2245608983587678
1423,2018-09-18,FC Schalke 04,FC Porto,1,1,round : 1,D,FC Schalke 04,FC Porto,1,1,False,2018,1,Group,D,0,0,detailed_2005_2021,1527.718,1548.259,-20.541,0.47,40,73,0.3972602739726027,1.4246575342465753,1.4383561643835616,1.5205479452054795,-0.0821917808219178,1507.5,8,265,0.4528301886792453,1.5773584905660378,1.4792452830188678,1.1547169811320754,0.32452830188679244,1540.4,-32.90000000000009,-0.055569914706642576,-0.15270095631946257,-0.0408891186353062,0.3658309640734041
1424,2018-09-18,Galatasaray,Lokomotiv Moscow,3,0,round : 1,D,Galatasaray,Lokomotiv Moskva,3,0,False,2018,1,Group,H,1,3,detailed_2005_2021,1440.627,1500.0,-59.373,0.415,24,161,0.2670807453416149,1.0559006211180124,1.0807453416149069,1.6832298136645962,-0.6024844720496895,1434.0,90,44,0.20454545454545456,0.7954545454545454,0.9090909090909092,1.568181818181818,-0.6590909090909091,1399.6,34.40000000000009,0.06253529079616035,0.260446075663467,0.1716544325239977,0.11504799548277833
1425,2018-09-19,Ajax,AEK Athens,3,0,round : 1,E,AFC Ajax,AEK Athen,3,0,False,2018,1,Group,H,1,3,detailed_2005_2021,1483.686,1502.441,-18.755,0.473,11,215,0.46511627906976744,1.627906976744186,1.613953488372093,1.1255813953488372,0.4883720930232558,1552.1,77,56,0.16071428571428573,0.8214285714285714,1.0357142857142858,1.7857142857142858,-0.75,1411.3,140.79999999999995,0.3044019933554817,0.8064784053156147,0.5782392026578071,-0.6601328903654486
1426,2018-09-19,SL Benfica,Bayern München,0,2,round : 1,E,SL Benfica,Bayern Munich,0,2,False,2018,1,Group,A,0,-2,detailed_2005_2021,1480.796,1697.119,-216.324,0.224,9,266,0.43609022556390975,1.537593984962406,1.6466165413533835,1.218045112781955,0.42857142857142855,1532.9,2,388,0.595360824742268,1.9871134020618557,2.105670103092784,1.0051546391752575,1.1005154639175259,1636.0,-103.09999999999991,-0.15927059917835829,-0.44951941709944965,-0.4590535617394005,0.21289047360669744
1427,2018-09-19,Shakhtar Donetsk,1899 Hoffenheim,2,2,round : 1,F,Shakhtar Donetsk,1899 Hoffenheim,2,2,False,2018,1,Group,D,0,0,detailed_2005_2021,1513.589,1500.0,13.589,0.52,31,118,0.3305084745762712,1.2118644067796611,1.3644067796610169,1.7627118644067796,-0.3983050847457627,1464.6,253,6,0.0,0.5,1.8333333333333333,2.333333333333333,-0.5,1459.7,4.899999999999864,0.3305084745762712,0.7118644067796611,-0.4689265536723164,-0.5706214689265534
1428,2018-09-19,Manchester City,Olympique Lyonnais,1,2,round : 1,F,Manchester City,Olympique Lyon,1,2,False,2018,1,Group,A,0,-1,detailed_2005_2021,1563.419,1494.226,69.193,0.598,17,127,0.5669291338582677,1.905511811023622,2.118110236220472,1.1496062992125984,0.968503937007874,1604.7,21,136,0.4264705882352941,1.5441176470588236,1.588235294117647,1.2279411764705883,0.3602941176470588,1535.8,68.90000000000009,0.1404585456229736,0.3613941639647984,0.5298749421028248,-0.07833487725798993
1429,2018-09-19,Real Madrid,Roma,3,0,round : 1,G,Real Madrid,AS Roma,3,0,False,2018,1,Group,H,1,3,detailed_2005_2021,1740.217,1543.343,196.874,0.756,1,486,0.5987654320987654,1.97119341563786,2.213991769547325,1.117283950617284,1.0967078189300412,1630.0,28,109,0.3761467889908257,1.3669724770642202,1.3669724770642202,1.4587155963302751,-0.09174311926605505,1497.3,132.70000000000005,0.22261864310793972,0.6042209385736399,0.8470192924831048,-0.3414316457129911
1430,2018-09-19,Viktoria Plzeň,CSKA Moscow,2,2,round : 1,G,Viktoria Plzeň,CSKA Moskva,2,2,False,2018,1,Group,D,0,0,detailed_2005_2021,1452.171,1462.157,-9.986,0.486,145,24,0.16666666666666666,0.625,0.9583333333333334,2.875,-1.9166666666666667,1394.2,47,86,0.26744186046511625,1.0348837209302326,1.1395348837209305,1.6395348837209305,-0.5,1433.7,-39.5,-0.1007751937984496,-0.4098837209302326,-0.1812015503875971,1.2354651162790695
1431,2018-09-19,Valencia,Juventus,0,2,round : 1,H,Valencia CF,Juventus,0,2,False,2018,1,Group,A,0,-2,detailed_2005_2021,1520.831,1669.449,-148.618,0.298,23,116,0.41379310344827586,1.5344827586206897,1.456896551724138,1.0775862068965518,0.3793103448275862,1535.9,5,297,0.5084175084175084,1.754208754208754,1.589225589225589,1.0134680134680134,0.5757575757575758,1581.5,-45.59999999999991,-0.09462440496923258,-0.21972599558806438,-0.1323290375014512,0.06411819342853842
